Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Segment
0,103,1,0,0.0,2,190.9,62,52.0,11.33,7.8,High Value/High Interaction Users
1,152,1,0,0.0,1,317.8,60,68.0,7.65,10.4,High Value/High Interaction Users
1,124,1,0,0.0,1,312.0,112,69.0,9.0,12.8,High Value/High Interaction Users
0,157,1,0,0.0,2,185.1,92,50.0,10.65,8.5,High Value/High Interaction Users
0,194,1,0,0.0,0,193.3,106,48.0,8.45,11.8,High Value/High Interaction Users
0,116,1,0,0.35,2,205.0,90,50.5,7.05,7.5,High Value/High Interaction Users
0,64,1,0,0.0,3,216.9,78,55.0,10.55,11.4,High Value/High Interaction Users
0,105,1,0,0.17,3,212.0,113,57.7,11.33,8.9,High Value/High Interaction Users
1,122,1,0,0.0,1,231.2,141,63.0,13.39,8.8,High Value/High Interaction Users
0,163,1,0,0.0,5,202.9,100,50.0,8.93,12.8,High Value/High Interaction Users
1,115,0,0,0.0,1,345.3,81,76.0,10.17,11.8,High Value/High Interaction Users
1,25,1,0,0.0,1,264.9,80,69.0,14.06,8.4,High Value/High Interaction Users
0,120,1,0,0.0,2,177.2,88,54.0,13.52,14.0,High Value/High Interaction Users
1,97,1,0,0.0,0,225.1,90,63.0,13.98,8.8,High Value/High Interaction Users
0,148,1,0,0.0,1,208.4,120,51.0,8.72,11.2,High Value/High Interaction Users
0,106,1,0,0.0,3,208.3,89,50.0,8.47,15.9,High Value/High Interaction Users
1,145,1,0,0.0,1,224.2,89,65.0,15.75,16.1,High Value/High Interaction Users
0,91,1,0,0.0,3,189.3,100,53.0,11.97,9.9,High Value/High Interaction Users
0,73,1,0,0.0,2,234.7,102,57.0,9.79,8.4,High Value/High Interaction Users
0,48,1,0,0.0,1,240.0,88,53.0,7.05,7.1,High Value/High Interaction Users
1,125,0,0,0.3,0,298.4,78,77.0,13.53,12.2,High Value/High Interaction Users
0,115,1,0,0.0,1,206.2,113,51.0,8.82,11.0,High Value/High Interaction Users
0,134,1,0,0.0,2,258.8,85,56.0,6.48,10.9,High Value/High Interaction Users
1,105,1,0,0.0,0,226.9,106,55.0,9.11,11.6,High Value/High Interaction Users
0,37,1,0,0.3,4,221.0,126,58.0,10.23,6.8,High Value/High Interaction Users
0,63,1,0,0.19,0,180.5,126,52.9,11.5,10.6,High Value/High Interaction Users
0,104,1,0,0.0,2,200.2,92,45.0,5.94,6.0,High Value/High Interaction Users
0,76,1,0,0.35,0,179.2,85,53.5,11.15,12.4,High Value/High Interaction Users
1,91,0,0,0.0,2,246.4,110,58.0,9.1,12.1,High Value/High Interaction Users
0,101,1,0,0.0,5,232.7,114,56.0,9.32,11.5,High Value/High Interaction Users
1,116,1,0,0.0,0,288.0,120,71.0,12.79,13.4,High Value/High Interaction Users
0,84,1,0,0.0,1,216.1,114,54.0,9.88,9.8,High Value/High Interaction Users
0,108,1,0,0.21,3,210.7,112,59.1,11.94,9.2,High Value/High Interaction Users
0,111,1,0,0.33,0,181.8,117,48.3,7.91,9.7,High Value/High Interaction Users
0,66,1,0,0.0,1,207.7,85,53.0,9.84,6.8,High Value/High Interaction Users
0,64,1,0,0.4,1,219.2,73,56.0,8.35,10.0,High Value/High Interaction Users
0,69,1,0,0.3,2,227.0,122,64.0,12.94,8.9,High Value/High Interaction Users
0,116,1,0,0.0,3,245.9,73,63.0,12.01,8.9,High Value/High Interaction Users
0,101,1,0,0.0,0,257.3,84,60.0,9.24,13.5,High Value/High Interaction Users
1,88,1,0,0.39,4,301.5,136,77.9,12.89,13.4,High Value/High Interaction Users
0,197,1,0,0.0,0,233.9,96,59.0,10.95,9.5,High Value/High Interaction Users
1,103,0,0,0.0,1,255.9,128,56.0,7.05,12.1,High Value/High Interaction Users
1,65,0,0,0.31,0,277.9,123,64.1,7.79,9.2,High Value/High Interaction Users
1,180,1,0,0.0,3,224.9,105,60.0,12.5,6.7,High Value/High Interaction Users
0,60,1,0,0.0,0,207.8,109,46.0,6.18,5.7,High Value/High Interaction Users
0,138,1,0,0.0,0,205.9,96,57.0,12.86,12.1,High Value/High Interaction Users
1,44,1,0,0.34,4,308.6,139,69.4,7.54,7.3,High Value/High Interaction Users
0,25,1,0,0.33,2,242.6,69,63.3,10.45,14.4,High Value/High Interaction Users
0,145,1,0,0.0,1,229.6,82,51.0,6.91,3.3,High Value/High Interaction Users
0,77,1,0,0.0,1,221.8,84,52.0,8.3,13.2,High Value/High Interaction Users
0,12,1,0,0.0,2,204.6,98,53.0,10.63,9.8,High Value/High Interaction Users
0,64,1,0,0.31,3,213.5,93,54.1,8.33,14.1,High Value/High Interaction Users
0,160,1,0,0.0,1,166.4,117,56.0,15.85,10.0,High Value/High Interaction Users
0,36,1,0,0.0,3,235.1,97,57.0,9.84,7.0,High Value/High Interaction Users
0,102,1,0,0.0,2,186.8,92,47.0,8.69,9.7,High Value/High Interaction Users
0,138,0,0,0.0,1,268.4,81,61.0,8.72,11.6,High Value/High Interaction Users
0,164,1,0,0.0,3,192.1,95,54.0,12.49,7.3,High Value/High Interaction Users
1,125,1,0,0.0,0,240.7,82,64.0,13.47,10.1,High Value/High Interaction Users
1,74,1,0,0.0,3,314.1,86,73.0,11.12,12.3,High Value/High Interaction Users
0,145,1,0,0.0,1,175.8,89,54.0,13.72,12.4,High Value/High Interaction Users
1,209,1,0,0.0,3,255.1,124,63.0,11.53,8.5,High Value/High Interaction Users
0,66,0,0,0.28,3,208.7,84,53.8,8.67,8.3,High Value/High Interaction Users
0,101,1,0,0.37,4,253.2,89,67.7,11.9,9.7,High Value/High Interaction Users
0,125,1,0,0.0,0,206.0,128,52.0,9.91,13.2,High Value/High Interaction Users
1,132,1,0,0.0,1,291.2,104,70.0,11.71,8.9,High Value/High Interaction Users
1,63,1,0,0.0,0,261.8,69,66.0,12.25,14.7,High Value/High Interaction Users
0,124,1,0,0.0,1,191.3,134,55.0,13.08,10.0,High Value/High Interaction Users
0,84,1,0,0.0,1,203.4,125,51.0,9.15,13.8,High Value/High Interaction Users
0,158,1,0,0.0,1,195.9,103,41.0,4.46,10.3,High Value/High Interaction Users
0,50,1,0,0.29,1,295.3,127,64.9,6.37,9.6,High Value/High Interaction Users
1,182,1,0,0.0,2,279.1,124,63.0,9.03,9.5,High Value/High Interaction Users
0,117,1,0,0.26,2,214.4,94,51.6,6.9,9.9,High Value/High Interaction Users
0,92,0,0,0.0,0,255.8,125,56.0,7.14,11.7,High Value/High Interaction Users
1,127,1,0,0.0,0,245.2,91,61.0,10.86,13.9,High Value/High Interaction Users
1,130,0,0,0.0,5,216.2,106,68.0,18.19,16.9,High Value/High Interaction Users
0,109,1,0,0.0,1,184.1,143,50.0,10.59,9.9,High Value/High Interaction Users
0,88,1,0,0.27,1,181.9,90,46.7,7.58,7.5,High Value/High Interaction Users
0,171,1,0,0.25,0,189.8,122,50.5,8.69,10.3,High Value/High Interaction Users
0,21,1,0,0.0,1,223.2,142,57.0,10.83,12.4,High Value/High Interaction Users
0,90,1,0,0.28,2,198.5,124,59.8,13.33,8.0,High Value/High Interaction Users
0,107,1,0,0.32,3,204.5,108,52.2,8.12,13.4,High Value/High Interaction Users
1,147,1,0,0.0,0,274.0,92,67.0,11.59,6.2,High Value/High Interaction Users
0,95,1,0,0.0,1,229.9,116,57.0,10.12,14.2,High Value/High Interaction Users
0,128,1,0,0.0,0,179.4,94,54.0,13.52,7.9,High Value/High Interaction Users
0,107,1,0,0.35,0,206.9,79,61.5,13.12,10.7,High Value/High Interaction Users
0,35,1,0,0.0,2,179.2,59,55.0,14.17,5.8,High Value/High Interaction Users
0,74,1,0,0.0,0,177.4,136,51.0,12.02,12.0,High Value/High Interaction Users
1,137,0,0,0.0,0,237.3,103,56.0,8.84,14.2,High Value/High Interaction Users
0,88,1,0,0.31,1,181.5,116,50.1,9.35,10.5,High Value/High Interaction Users
0,20,1,0,0.0,2,186.8,89,54.0,12.67,12.3,High Value/High Interaction Users
0,112,1,0,0.0,0,208.7,150,54.0,10.64,8.5,High Value/High Interaction Users
0,77,1,0,0.0,3,185.9,95,50.0,10.6,11.3,High Value/High Interaction Users
0,109,1,0,0.0,2,222.5,74,53.0,8.49,9.0,High Value/High Interaction Users
0,108,1,0,0.0,3,201.1,101,49.0,8.54,11.6,High Value/High Interaction Users
1,119,1,0,0.21,3,239.1,88,64.1,12.18,10.9,High Value/High Interaction Users
0,134,1,0,0.0,0,244.1,99,63.0,12.35,7.2,High Value/High Interaction Users
0,151,1,0,0.0,0,194.8,106,58.0,14.64,5.5,High Value/High Interaction Users
1,137,0,0,0.21,0,258.0,112,67.1,12.33,10.9,High Value/High Interaction Users
0,24,1,0,0.0,0,235.6,132,50.0,5.8,16.2,High Value/High Interaction Users
0,70,1,0,0.0,3,214.8,87,48.0,6.55,9.4,High Value/High Interaction Users
1,52,0,0,0.0,0,251.4,118,60.0,9.83,11.0,High Value/High Interaction Users
0,104,1,0,0.0,3,264.0,108,57.0,6.61,10.6,High Value/High Interaction Users
0,13,1,0,0.0,2,220.4,100,56.0,10.56,13.6,High Value/High Interaction Users
0,52,1,0,0.0,2,217.0,104,50.0,7.62,11.8,High Value/High Interaction Users
1,130,1,0,0.0,1,263.7,113,61.0,9.33,18.3,High Value/High Interaction Users
0,147,0,0,0.0,1,183.8,113,46.0,8.24,10.1,High Value/High Interaction Users
0,130,1,0,0.32,0,252.0,101,61.2,8.51,5.7,High Value/High Interaction Users
0,87,1,0,0.0,2,198.3,80,50.0,9.35,16.6,High Value/High Interaction Users
1,81,1,0,0.0,0,324.7,48,76.0,11.82,13.1,High Value/High Interaction Users
0,131,1,0,0.0,2,187.9,110,49.0,10.03,10.2,High Value/High Interaction Users
0,139,1,0,0.0,2,271.6,130,60.0,7.8,11.6,High Value/High Interaction Users
0,189,1,0,0.0,1,219.9,80,50.0,7.17,11.7,High Value/High Interaction Users
0,75,1,0,0.0,1,203.3,70,55.0,11.45,14.3,High Value/High Interaction Users
1,112,1,0,0.28,2,266.0,97,66.8,10.73,14.2,High Value/High Interaction Users
0,19,0,0,0.0,0,237.7,98,59.0,10.36,4.5,High Value/High Interaction Users
0,104,1,0,0.0,1,225.9,123,53.0,8.14,10.1,High Value/High Interaction Users
0,125,1,0,0.0,0,224.9,102,51.0,7.19,8.0,High Value/High Interaction Users
0,156,1,0,0.0,1,237.7,122,56.0,9.08,7.7,High Value/High Interaction Users
0,101,1,0,0.0,1,220.3,124,54.0,9.43,10.6,High Value/High Interaction Users
0,123,1,0,0.24,0,204.4,88,49.4,6.88,10.0,High Value/High Interaction Users
0,160,1,0,0.17,1,216.8,77,56.7,10.37,5.6,High Value/High Interaction Users
0,28,1,0,0.0,3,236.8,102,55.0,8.36,9.7,High Value/High Interaction Users
0,153,1,0,0.33,0,228.9,102,56.3,8.04,12.5,High Value/High Interaction Users
0,95,1,0,0.0,1,237.3,83,54.0,7.7,11.2,High Value/High Interaction Users
0,125,1,0,0.0,2,212.3,89,55.0,10.77,11.3,High Value/High Interaction Users
1,134,1,0,0.0,0,296.0,93,70.0,11.32,12.3,High Value/High Interaction Users
0,124,1,0,0.0,3,234.4,61,56.0,8.97,10.4,High Value/High Interaction Users
0,107,1,0,0.0,1,260.5,108,53.0,5.12,9.8,High Value/High Interaction Users
0,123,1,0,0.2,1,209.4,49,58.0,11.87,9.8,High Value/High Interaction Users
1,170,1,0,0.0,1,285.7,44,63.0,8.38,8.7,High Value/High Interaction Users
0,135,1,0,0.0,1,190.9,44,47.0,8.07,8.4,High Value/High Interaction Users
1,93,1,0,0.24,1,271.1,101,69.4,11.87,8.4,High Value/High Interaction Users
0,138,1,0,0.0,0,240.8,104,54.0,7.23,11.6,High Value/High Interaction Users
0,55,1,0,0.0,1,245.5,130,59.0,9.64,9.1,High Value/High Interaction Users
0,80,1,1,1.03,1,190.3,115,65.3,12.83,3.8,High Value/High Interaction Users
0,165,1,0,0.0,0,209.4,67,59.0,13.69,12.8,High Value/High Interaction Users
1,148,1,0,0.0,2,279.3,104,65.0,10.08,7.9,High Value/High Interaction Users
0,127,0,0,0.3,1,256.5,87,66.0,11.11,13.0,High Value/High Interaction Users
0,58,1,0,0.0,4,210.1,126,57.0,12.45,14.4,High Value/High Interaction Users
0,44,1,0,0.0,0,202.6,89,49.0,8.15,8.3,High Value/High Interaction Users
0,108,1,0,0.0,0,210.6,117,50.0,8.21,9.4,High Value/High Interaction Users
1,96,1,0,0.0,1,276.9,105,69.0,12.35,10.3,High Value/High Interaction Users
1,72,1,0,0.0,4,287.4,116,69.0,11.77,5.0,High Value/High Interaction Users
0,170,1,0,0.0,2,184.1,106,49.0,10.25,9.8,High Value/High Interaction Users
0,71,1,0,0.32,3,185.0,84,55.2,11.63,14.9,High Value/High Interaction Users
0,68,1,0,0.0,2,207.6,68,57.0,12.58,10.9,High Value/High Interaction Users
0,97,1,0,0.0,1,209.2,134,36.0,0.0,11.8,High Value/High Interaction Users
0,136,1,0,0.16,0,204.5,63,54.6,10.44,9.8,High Value/High Interaction Users
1,44,1,0,0.0,0,288.8,86,65.0,8.8,9.5,High Value/High Interaction Users
1,117,0,0,0.0,1,287.4,118,71.0,12.98,10.0,High Value/High Interaction Users
1,145,1,0,0.0,1,245.8,116,67.0,14.34,9.0,High Value/High Interaction Users
0,56,0,0,0.0,1,177.7,114,49.0,10.78,10.5,High Value/High Interaction Users
0,155,0,0,0.0,2,250.8,146,56.0,7.63,10.0,High Value/High Interaction Users
1,123,1,0,0.0,5,242.2,87,61.0,11.31,8.2,High Value/High Interaction Users
0,125,1,0,0.0,1,233.3,65,58.0,10.49,9.1,High Value/High Interaction Users
0,105,1,0,0.0,1,251.6,88,58.0,8.76,5.4,High Value/High Interaction Users
1,99,1,0,0.0,3,256.4,44,62.0,10.73,7.9,High Value/High Interaction Users
0,177,1,0,0.0,1,227.8,81,53.0,8.09,8.0,High Value/High Interaction Users
1,160,1,0,0.0,1,234.9,136,63.0,13.54,13.9,High Value/High Interaction Users
1,148,0,0,0.21,0,233.5,81,58.1,9.39,9.6,High Value/High Interaction Users
0,201,1,0,0.24,1,212.7,72,58.4,11.26,7.0,High Value/High Interaction Users
0,132,1,0,0.0,0,195.1,100,46.0,7.44,6.7,High Value/High Interaction Users
0,83,1,0,0.0,1,208.9,71,54.0,10.74,13.0,High Value/High Interaction Users
1,84,1,0,0.0,3,225.9,86,62.0,13.78,14.3,High Value/High Interaction Users
0,150,1,0,0.0,1,214.0,117,53.0,9.62,7.9,High Value/High Interaction Users
0,73,1,0,0.43,1,194.8,112,52.3,8.36,10.8,High Value/High Interaction Users
0,7,1,0,0.0,3,206.7,87,60.0,14.06,11.0,High Value/High Interaction Users
0,105,1,0,0.0,3,259.3,96,59.0,8.76,12.0,High Value/High Interaction Users
0,161,1,0,0.0,1,196.6,73,48.0,8.51,12.5,High Value/High Interaction Users
1,128,1,0,0.0,1,227.9,130,65.0,15.13,5.5,High Value/High Interaction Users
0,71,1,0,0.21,0,211.2,70,60.1,12.64,12.3,High Value/High Interaction Users
0,76,1,0,0.0,1,204.0,69,54.0,11.26,9.6,High Value/High Interaction Users
0,87,1,0,0.42,3,223.2,109,53.2,6.38,14.5,High Value/High Interaction Users
1,177,1,0,0.0,3,266.1,91,65.0,11.26,8.9,High Value/High Interaction Users
0,204,1,0,0.0,3,205.2,145,49.0,7.74,14.1,High Value/High Interaction Users
0,131,1,0,0.0,2,196.1,89,50.0,9.28,5.2,High Value/High Interaction Users
0,148,1,0,0.15,1,203.0,92,49.5,7.55,14.6,High Value/High Interaction Users
0,141,1,0,0.0,5,242.8,90,62.0,11.71,6.0,High Value/High Interaction Users
1,169,1,0,0.25,3,266.7,105,61.5,7.91,13.8,High Value/High Interaction Users
0,37,1,0,0.0,3,191.4,116,47.0,8.37,14.0,High Value/High Interaction Users
0,112,1,0,0.0,3,214.8,112,55.0,10.49,9.4,High Value/High Interaction Users
0,142,1,0,0.42,0,216.8,134,57.2,9.39,8.3,High Value/High Interaction Users
0,176,1,0,0.32,1,201.9,101,51.2,7.74,9.0,High Value/High Interaction Users
1,57,1,0,0.0,2,272.7,74,66.0,11.25,10.5,High Value/High Interaction Users
0,95,1,0,0.0,0,190.2,119,46.0,7.86,14.0,High Value/High Interaction Users
0,82,1,0,0.0,0,199.3,112,51.0,9.67,7.0,High Value/High Interaction Users
0,141,1,0,0.0,0,185.1,126,52.0,11.65,9.1,High Value/High Interaction Users
0,131,1,0,0.0,2,263.4,123,58.0,7.6,10.7,High Value/High Interaction Users
0,112,1,0,0.26,3,189.4,83,53.6,10.95,7.1,High Value/High Interaction Users
0,94,1,0,0.0,3,212.1,98,53.0,9.47,8.4,High Value/High Interaction Users
0,90,1,0,0.22,2,222.0,93,56.2,9.35,12.4,High Value/High Interaction Users
1,130,1,0,0.33,4,271.8,129,70.3,11.86,8.7,High Value/High Interaction Users
0,166,1,0,0.0,3,199.6,93,53.0,10.72,7.2,High Value/High Interaction Users
0,110,1,1,1.7,1,192.3,114,61.0,6.47,6.3,High Value/High Interaction Users
1,75,1,0,0.0,0,305.1,106,68.0,9.4,8.5,High Value/High Interaction Users
0,130,1,0,0.0,3,203.9,63,51.0,9.59,12.1,High Value/High Interaction Users
0,174,1,0,0.0,0,235.5,108,53.0,7.12,12.5,High Value/High Interaction Users
0,54,0,0,0.0,3,236.3,91,54.0,7.64,11.2,High Value/High Interaction Users
1,27,1,0,0.36,2,226.3,95,65.6,13.72,8.2,High Value/High Interaction Users
0,112,1,0,0.0,2,185.4,114,48.0,9.57,10.0,High Value/High Interaction Users
0,93,1,0,0.0,0,179.5,121,47.0,9.6,12.0,High Value/High Interaction Users
0,115,1,0,0.0,2,195.9,111,53.0,11.35,13.2,High Value/High Interaction Users
0,57,1,0,0.0,0,221.1,101,58.0,11.84,9.5,High Value/High Interaction Users
1,108,1,0,0.27,2,291.6,99,71.7,11.06,14.0,High Value/High Interaction Users
0,102,1,0,0.0,4,234.8,125,57.0,9.96,10.0,High Value/High Interaction Users
0,149,1,0,0.0,1,187.6,83,50.0,10.07,8.8,High Value/High Interaction Users
0,131,1,1,1.4,1,177.1,100,61.0,9.7,5.2,High Value/High Interaction Users
0,3,1,0,0.0,3,185.0,120,49.0,10.19,14.1,High Value/High Interaction Users
0,108,1,0,0.0,0,239.3,102,60.0,11.17,10.6,High Value/High Interaction Users
1,161,1,0,0.0,2,322.3,100,75.0,11.52,7.8,High Value/High Interaction Users
0,120,1,0,0.26,1,192.6,123,53.6,10.32,10.8,High Value/High Interaction Users
0,104,1,0,0.27,5,280.4,127,65.7,8.97,15.2,High Value/High Interaction Users
0,95,1,0,0.22,2,184.2,95,49.2,9.08,12.8,High Value/High Interaction Users
0,62,1,0,0.0,3,186.8,94,50.0,10.38,8.8,High Value/High Interaction Users
0,62,1,0,0.0,4,245.3,91,53.0,6.15,8.5,High Value/High Interaction Users
1,60,0,0,0.0,0,205.9,97,59.0,13.87,11.0,High Value/High Interaction Users
0,41,1,0,0.0,1,207.2,138,54.0,10.71,11.9,High Value/High Interaction Users
1,56,1,0,0.25,0,221.9,112,64.5,13.91,7.1,High Value/High Interaction Users
0,183,1,0,0.28,1,190.0,100,56.8,12.33,9.5,High Value/High Interaction Users
0,94,1,0,0.0,2,220.8,111,51.0,7.81,10.5,High Value/High Interaction Users
0,33,1,0,0.0,3,184.4,111,49.0,10.19,9.3,High Value/High Interaction Users
0,27,1,0,0.0,1,227.4,67,60.0,12.4,7.8,High Value/High Interaction Users
0,123,1,0,0.0,0,224.0,99,56.0,10.54,2.1,High Value/High Interaction Users
0,148,1,0,0.0,2,216.2,95,53.0,9.29,10.0,High Value/High Interaction Users
0,52,1,0,0.0,1,204.4,97,58.0,13.66,11.0,High Value/High Interaction Users
1,54,1,0,0.21,2,247.5,85,64.1,11.27,10.2,High Value/High Interaction Users
0,152,1,0,0.0,1,228.1,93,51.0,6.82,9.0,High Value/High Interaction Users
1,201,1,0,0.0,1,225.9,110,64.0,14.96,11.2,High Value/High Interaction Users
0,100,1,0,0.0,1,218.8,125,50.0,7.42,9.7,High Value/High Interaction Users
0,41,1,0,0.0,3,223.8,67,59.0,12.24,12.3,High Value/High Interaction Users
0,91,1,0,0.0,0,190.5,128,50.0,10.28,13.8,High Value/High Interaction Users
0,110,1,0,0.34,1,192.6,102,51.4,8.95,9.4,High Value/High Interaction Users
0,121,1,0,0.0,5,215.6,74,54.0,9.65,10.1,High Value/High Interaction Users
0,109,1,0,0.31,3,180.0,100,54.1,11.45,7.8,High Value/High Interaction Users
0,72,1,0,0.28,0,196.5,88,49.8,7.93,6.8,High Value/High Interaction Users
0,73,1,0,0.31,0,240.3,130,58.1,8.13,11.9,High Value/High Interaction Users
0,108,1,0,0.33,3,193.3,126,50.3,7.74,9.4,High Value/High Interaction Users
0,148,0,0,0.0,1,218.7,111,51.0,7.78,8.2,High Value/High Interaction Users
1,76,0,0,0.0,0,246.8,110,60.0,10.32,13.2,High Value/High Interaction Users
1,87,1,0,0.0,0,240.0,83,53.0,6.71,9.3,High Value/High Interaction Users
0,35,1,1,1.35,2,181.2,76,59.5,8.88,5.0,High Value/High Interaction Users
0,30,1,0,0.0,0,247.4,107,58.0,8.8,11.3,High Value/High Interaction Users
0,105,1,0,0.23,1,232.6,96,64.3,12.67,10.5,High Value/High Interaction Users
1,111,1,0,0.0,1,294.7,90,76.0,14.73,10.8,High Value/High Interaction Users
0,79,1,0,0.0,2,236.8,135,57.0,9.32,10.4,High Value/High Interaction Users
0,93,0,0,0.32,1,168.4,114,56.2,13.8,11.4,High Value/High Interaction Users
0,149,0,0,0.27,3,180.9,79,50.7,9.75,8.8,High Value/High Interaction Users
0,221,1,1,0.65,0,180.5,85,56.5,11.21,2.4,High Value/High Interaction Users
1,115,1,0,0.0,3,226.4,101,63.0,13.84,12.3,High Value/High Interaction Users
0,33,1,0,0.0,2,251.9,81,60.0,9.73,8.4,High Value/High Interaction Users
1,100,1,0,0.2,2,264.5,117,64.0,9.7,7.5,High Value/High Interaction Users
0,27,1,0,0.0,5,232.1,81,58.0,10.54,15.0,High Value/High Interaction Users
0,117,1,0,0.22,1,201.9,86,55.2,10.62,7.8,High Value/High Interaction Users
0,87,1,0,0.0,1,186.9,79,48.0,9.13,4.2,High Value/High Interaction Users
0,142,1,0,0.0,1,232.1,102,54.0,8.41,9.9,High Value/High Interaction Users
0,75,1,1,0.68,1,200.6,96,55.8,8.21,2.5,High Value/High Interaction Users
1,121,1,0,0.0,3,255.1,93,67.0,13.35,8.8,High Value/High Interaction Users
0,34,1,0,0.0,1,180.6,65,55.0,14.02,5.0,High Value/High Interaction Users
1,177,0,0,0.0,1,248.7,118,57.0,8.62,11.3,High Value/High Interaction Users
0,101,1,0,0.0,1,231.3,87,59.0,11.24,7.2,High Value/High Interaction Users
0,160,1,0,0.0,0,206.3,66,56.0,12.06,11.7,High Value/High Interaction Users
0,88,1,0,0.0,2,274.6,105,61.0,8.06,9.2,High Value/High Interaction Users
0,63,1,0,0.0,0,185.3,87,51.0,11.27,11.7,High Value/High Interaction Users
1,138,0,0,0.0,2,286.2,61,65.0,9.36,11.0,High Value/High Interaction Users
0,115,1,0,0.23,3,268.0,115,61.3,7.68,17.0,High Value/High Interaction Users
0,148,1,0,0.29,2,243.0,115,60.9,9.59,13.4,High Value/High Interaction Users
0,61,1,0,0.2,1,234.2,76,61.0,10.84,13.9,High Value/High Interaction Users
1,82,1,0,0.0,3,266.9,83,65.0,11.49,11.0,High Value/High Interaction Users
0,115,1,0,0.0,1,200.2,92,55.0,12.25,8.8,High Value/High Interaction Users
1,84,1,0,0.0,2,289.1,100,70.0,11.69,12.7,High Value/High Interaction Users
0,117,0,0,0.0,1,198.4,121,55.0,12.48,10.5,High Value/High Interaction Users
0,60,1,0,0.0,2,180.3,67,49.0,10.4,12.8,High Value/High Interaction Users
1,133,1,0,0.0,2,295.0,141,70.0,11.18,12.9,High Value/High Interaction Users
0,131,1,0,0.28,3,240.9,108,58.8,8.37,14.7,High Value/High Interaction Users
0,65,1,0,0.0,1,207.7,109,54.0,10.88,8.0,High Value/High Interaction Users
0,87,1,0,0.0,2,238.0,97,55.0,8.23,10.6,High Value/High Interaction Users
0,100,1,0,0.0,1,185.0,122,47.0,9.13,5.1,High Value/High Interaction Users
0,99,1,0,0.0,3,238.4,96,62.0,12.33,12.4,High Value/High Interaction Users
0,114,1,0,0.12,1,203.8,85,44.2,4.39,11.7,High Value/High Interaction Users
0,110,1,0,0.0,1,227.7,88,54.0,8.5,11.7,High Value/High Interaction Users
0,74,1,0,0.0,1,203.8,77,53.0,10.26,9.0,High Value/High Interaction Users
0,73,1,0,0.0,2,187.8,95,45.0,7.46,11.0,High Value/High Interaction Users
1,84,1,0,0.0,0,280.0,113,65.0,10.11,10.4,High Value/High Interaction Users
1,71,0,0,0.0,4,186.1,114,49.0,9.93,13.8,High Value/High Interaction Users
0,172,1,0,0.0,4,203.9,109,55.0,11.7,17.8,High Value/High Interaction Users
0,45,1,0,0.0,1,211.3,87,50.0,8.29,13.3,High Value/High Interaction Users
0,100,0,0,0.0,4,219.4,112,57.0,11.29,12.0,High Value/High Interaction Users
0,181,1,0,0.26,2,229.9,130,54.6,7.22,14.2,High Value/High Interaction Users
0,89,1,0,0.29,1,178.7,81,53.9,11.69,9.1,High Value/High Interaction Users
0,163,0,0,0.0,1,197.2,90,50.0,9.43,7.8,High Value/High Interaction Users
1,62,1,0,0.0,4,321.1,105,78.0,13.28,11.5,High Value/High Interaction Users
0,78,1,0,0.23,2,193.4,99,45.3,5.85,9.3,High Value/High Interaction Users
0,68,1,0,0.34,3,231.1,57,56.4,7.67,9.6,High Value/High Interaction Users
0,28,1,0,0.0,2,180.8,109,56.0,14.44,14.1,High Value/High Interaction Users
0,184,0,0,0.0,2,213.8,105,50.0,7.98,5.0,High Value/High Interaction Users
